<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20190715,000000,99.9620000,99.9980000,99.7010000,99.8890000,7671
20190716,000000,99.9610000,99.9620000,99.7720000,99.8820000,2935
20190717,000000,99.8980000,99.9470000,99.7600000,99.8900000,14040
20190718,000000,99.7610000,99.9490000,99.5400000,99.6550000,110878
20190719,000000,99.9480000,99.9700000,99.6490000,99.9200000,176638
20190722,000000,99.5500000,100.0860000,99.5500000,100.0080000,12616
20190723,000000,100.0970000,100.1990000,99.8810000,100.1990000,202537
20190724,000000,100.2710000,100.3000000,99.9840000,100.2390000,54970
20190725,000000,100.0350000,100.6600000,100.0350000,100.4710000,80426
20190726,000000,100.6270000,100.6510000,100.2100000,100.3500000,10820
20190729,000000,100.4490000,100.4490000,100.2000000,100.2040000,80739
20190730,000000,99.9500000,100.6420000,99.9500000,100.2010000,28653
20190731,000000,100.0020000,100.4230000,99.9910000,100.2010000,6581
20190801,000000,100.2010000,100.4800000,100.1190000,100.1880000,143350
20190802,000000,100.0010000,100.1960000,99.7000000,99.7200000,1581356
20190805,000000,99.5000000,100.1480000,98.7700000,100.1400000,6966
20190806,000000,100.2340000,100.2340000,99.9600000,100.0990000,406797
20190807,000000,99.9520000,100.2360000,99.9500000,100.0900000,20227
20190808,000000,100.0080000,100.3120000,100.0080000,100.1550000,53731
20190809,000000,99.9560000,100.6110000,99.9560000,100.2510000,5453
20190812,000000,100.6860000,100.6860000,99.9580000,100.1000000,66936
20190813,000000,100.2990000,100.3000000,99.9510000,100.3000000,22634
20190814,000000,100.5320000,100.5320000,100.0340000,100.0930000,5780
20190815,000000,100.0070000,100.3200000,100.0070000,100.1440000,29498
20190816,000000,100.0170000,100.2890000,100.0170000,100.2170000,20690
20190819,000000,100.1990000,100.3000000,100.1000000,100.2490000,267649
20190820,000000,100.1300000,100.3950000,99.9370000,100.3950000,10798
20190821,000000,100.2900000,100.6880000,100.1560000,100.4700000,6564
20190822,000000,100.6690000,100.7100000,100.2480000,100.6510000,372571
20190823,000000,100.7290000,100.8000000,100.2780000,100.6000000,381033
20190826,000000,100.3440000,100.7500000,100.3440000,100.7500000,30529
20190827,000000,100.8010000,100.9460000,100.4090000,100.6500000,9980
20190828,000000,100.6980000,100.7000000,100.5330000,100.6210000,503025
20190829,000000,100.7890000,100.9200000,100.5620000,100.8500000,104947
20190830,000000,100.9810000,101.3920000,100.5460000,101.1590000,47815
20190902,000000,101.3600000,101.3600000,100.7520000,101.2500000,1634369
20190903,000000,101.3860000,101.3860000,101.0510000,101.0600000,107101
20190904,000000,101.1780000,101.3700000,100.7510000,101.3400000,132860
20190905,000000,101.2530000,101.4700000,101.2510000,101.3000000,88068
20190906,000000,100.9510000,101.8990000,100.9510000,101.3530000,52919
20190909,000000,101.6430000,101.6430000,100.9860000,101.3430000,116677
20190910,000000,101.2010000,101.3490000,101.1010000,101.3000000,22653
20190911,000000,100.9840000,101.3460000,100.9000000,101.3000000,66012
20190912,000000,101.3490000,101.6270000,100.9030000,101.4300000,191502
20190913,000000,100.9770000,101.6150000,100.9770000,101.3310000,155003
20190916,000000,101.8830000,101.8830000,101.0050000,101.3680000,41284
20190917,000000,101.7390000,101.7400000,101.1000000,101.3380000,25177
20190918,000000,101.4660000,101.4680000,101.1040000,101.2560000,146968
20190919,000000,101.2800000,101.4990000,101.1070000,101.4480000,128201
20190920,000000,101.3030000,101.5070000,101.3010000,101.4670000,8720
20190923,000000,101.6470000,101.6470000,101.3520000,101.3560000,11220
20190924,000000,101.3530000,101.5980000,101.3520000,101.3980000,3218
20190925,000000,101.1110000,101.5410000,101.1110000,101.4000000,7383
20190926,000000,101.4250000,101.5000000,101.2060000,101.4460000,7032
20190927,000000,102.1840000,102.1840000,101.2060000,101.4280000,26709
20190930,000000,101.5960000,101.6180000,101.2200000,101.3970000,4547
20191001,000000,101.1860000,101.4430000,101.1850000,101.2850000,13039
20191002,000000,101.1830000,101.4410000,101.1830000,101.4000000,482862
20191003,000000,101.1840000,101.4400000,101.1840000,101.3210000,7496
20191004,000000,101.4390000,101.4990000,101.2810000,101.4990000,37718
20191007,000000,101.4000000,101.8510000,101.1880000,101.6860000,1151075
20191008,000000,101.6900000,101.9300000,101.6030000,101.7000000,5961
20191009,000000,101.9890000,101.9890000,101.6510000,101.8000000,476415
20191010,000000,101.9960000,102.2000000,101.6880000,102.2000000,9331
20191011,000000,102.3590000,102.3940000,101.9590000,102.2630000,10300
20191014,000000,103.1370000,103.1380000,101.9810000,102.3570000,16348
20191015,000000,102.5190000,102.5680000,102.2220000,102.3000000,9477
20191016,000000,102.2250000,102.5170000,102.1510000,102.2490000,146865
20191017,000000,102.4950000,102.4960000,102.0560000,102.3420000,904892
20191018,000000,102.2030000,102.8900000,102.2030000,102.7760000,555564
20191021,000000,102.7190000,102.9900000,102.6260000,102.8750000,173513
20191022,000000,102.8340000,103.1990000,102.8340000,103.0110000,719552
20191023,000000,102.8870000,103.3000000,102.8870000,103.1520000,56889
20191024,000000,103.1500000,103.2000000,102.9010000,102.9110000,108063
20191025,000000,102.9120000,103.2980000,102.8320000,103.2600000,117965
20191028,000000,103.5980000,103.5980000,102.9100000,103.3490000,1645462
20191029,000000,103.5870000,103.5870000,103.2140000,103.2990000,33661
20191030,000000,103.3490000,103.4000000,103.1520000,103.2990000,555919
20191031,000000,103.2210000,103.4730000,103.1010000,103.2000000,117707
20191101,000000,103.3310000,103.4990000,103.0640000,103.4990000,263616
20191105,000000,103.6500000,103.6500000,103.2020000,103.3500000,160031
20191106,000000,103.5000000,103.5680000,103.2030000,103.3760000,1824660
20191107,000000,103.5690000,103.5690000,103.2070000,103.4270000,1066676
20191108,000000,103.6190000,103.6190000,103.2400000,103.3690000,2354545
20191111,000000,103.3040000,103.4230000,103.0600000,103.2970000,377712
20191112,000000,103.4120000,103.4390000,103.0520000,103.2480000,1828321
20191113,000000,103.3990000,103.3990000,102.9850000,103.2190000,173361
20191114,000000,103.1980000,103.2970000,102.9010000,103.2880000,110083
20191115,000000,103.3700000,103.4980000,103.0040000,103.3400000,317985
20191118,000000,103.1230000,103.4480000,103.1230000,103.3840000,34127
20191119,000000,103.6120000,103.6120000,103.3300000,103.3540000,992036
20191120,000000,103.6170000,103.6170000,103.3030000,103.5390000,1055519
20191121,000000,103.3590000,103.5920000,103.2900000,103.4900000,12209
20191122,000000,103.6140000,103.6230000,103.4230000,103.5240000,20469
20191125,000000,103.4220000,103.6260000,103.4000000,103.4690000,38846
20191126,000000,103.4410000,103.6130000,103.2800000,103.4510000,51972
20191127,000000,103.5470000,103.5470000,103.3510000,103.3880000,74740
20191128,000000,103.5470000,103.5470000,103.3370000,103.3560000,32474
20191129,000000,103.3370000,103.5390000,103.3360000,103.4400000,64876
20191202,000000,103.5170000,103.5190000,103.2500000,103.3470000,31034
20191203,000000,103.4970000,103.4990000,103.2710000,103.3020000,21288
20191204,000000,103.4660000,103.4680000,103.2010000,103.4090000,13871
20191205,000000,103.4040000,103.4900000,103.2520000,103.4100000,44257
20191206,000000,103.4990000,103.5590000,103.2320000,103.5590000,145273
20191209,000000,103.4300000,103.5590000,103.4090000,103.5000000,22739
20191210,000000,103.5580000,103.6490000,103.3530000,103.4600000,594046
20191211,000000,103.6340000,103.6440000,103.3910000,103.4700000,57123
20191212,000000,103.6320000,103.6500000,103.3530000,103.6400000,170968
20191213,000000,103.4930000,103.9270000,103.4930000,103.6500000,249985
20191216,000000,103.8180000,103.8460000,103.4230000,103.7000000,69802
20191217,000000,103.7500000,103.7990000,103.5040000,103.7990000,53240
20191218,000000,103.8490000,103.8500000,103.5940000,103.7500000,212296
20191219,000000,103.8830000,103.8830000,103.7360000,103.8400000,39389
20191220,000000,103.6380000,103.8500000,103.6380000,103.8490000,11556
20191223,000000,103.8490000,104.0510000,103.7360000,103.9180000,47395
20191224,000000,103.9970000,103.9980000,103.6640000,103.7000000,24214
20191225,000000,103.7710000,103.9960000,103.6610000,103.9900000,48799
20191226,000000,103.9500000,104.7000000,103.9500000,104.1100000,30332
20191227,000000,106.2920000,106.2920000,103.9500000,104.1300000,21787
20191230,000000,104.2640000,104.3690000,103.8410000,104.1470000,30697
20200103,000000,104.2340000,104.3700000,103.8400000,104.2740000,4879
20200106,000000,104.2700000,104.2710000,103.9880000,104.2590000,3837
20200108,000000,104.2700000,104.2750000,104.0130000,104.2730000,2968
20200109,000000,104.3490000,104.3490000,103.8500000,104.2900000,16648
20200110,000000,104.2990000,104.5000000,103.7550000,104.3500000,79401
20200113,000000,104.1200000,104.7000000,104.1120000,104.5420000,24857
20200114,000000,104.7000000,104.7000000,104.3030000,104.5280000,24863
20200115,000000,104.4610000,104.6760000,104.1620000,104.4630000,7635
20200116,000000,104.5960000,104.5960000,104.1640000,104.4390000,10677
20200117,000000,104.6800000,104.6800000,104.1210000,104.4980000,133532
20200120,000000,104.6770000,104.6960000,104.3620000,104.4770000,604097
20200121,000000,105.2160000,105.2160000,104.3610000,104.5350000,1183547
20200122,000000,105.8470000,105.8470000,104.4040000,104.5460000,337257
20200123,000000,104.4130000,104.8100000,104.4110000,104.5970000,239069
20200124,000000,104.6100000,104.6490000,104.4130000,104.5510000,551680
20200127,000000,104.4090000,104.6490000,104.2510000,104.4980000,410366
20200128,000000,104.0040000,104.5690000,104.0040000,104.4990000,384122
20200129,000000,104.2030000,104.5970000,104.2030000,104.5500000,3171
20200130,000000,104.5980000,104.5980000,104.3010000,104.5480000,8403
20200131,000000,104.3250000,104.6970000,104.3010000,104.3040000,17639
20200203,000000,104.6990000,104.6990000,104.3310000,104.4440000,6540
20200204,000000,104.4500000,104.6470000,104.3020000,104.4900000,1025150
20200205,000000,104.6780000,104.6790000,104.3240000,104.5290000,3098074
20200206,000000,104.7500000,104.7500000,104.3410000,104.5000000,846145
20200207,000000,104.3520000,104.6500000,104.3520000,104.5530000,2301334
20200210,000000,104.4010000,104.7690000,104.4010000,104.6360000,1751771
20200211,000000,104.7970000,104.7970000,104.4110000,104.6420000,150509
20200212,000000,104.6000000,104.7580000,104.4610000,104.6500000,709994
20200213,000000,104.8000000,104.8500000,104.5720000,104.6590000,574648
20200214,000000,104.6400000,104.8000000,104.6400000,104.7490000,353679
20200217,000000,104.8990000,104.8990000,104.6410000,104.7760000,675904
20200218,000000,104.7010000,104.8000000,104.6800000,104.7970000,232248
20200219,000000,104.6520000,104.9000000,104.1510000,104.8660000,619103
20200220,000000,104.8550000,105.0980000,104.8310000,104.9430000,132898
20200221,000000,104.9500000,104.9500000,104.8070000,104.8730000,83639
20200225,000000,104.8900000,104.9090000,104.6370000,104.7050000,85154
20200226,000000,104.7060000,104.8960000,104.4840000,104.5510000,18040
20200227,000000,104.7290000,104.7290000,103.9510000,104.4250000,21224
20200228,000000,104.0010000,104.5490000,101.9840000,103.7870000,20441
20200302,000000,102.7870000,104.7220000,102.4510000,103.8880000,31275
20200303,000000,104.4960000,104.4970000,103.3020000,104.3990000,25857
20200304,000000,104.7080000,104.7080000,103.3060000,104.5980000,866857
20200305,000000,104.2710000,104.7970000,104.2710000,104.3000000,1637398
20200306,000000,104.7920000,104.7930000,103.4210000,103.8270000,270921
20200310,000000,103.7110000,103.7120000,100.0510000,102.0120000,141812
20200311,000000,101.7810000,102.6990000,101.1000000,101.2010000,298604
20200312,000000,101.1900000,101.3200000,98.7000000,99.0210000,343979
20200313,000000,99.2800000,100.2000000,99.1830000,99.9990000,93871
20200316,000000,101.9980000,101.9980000,98.6000000,98.9000000,544767
20200317,000000,99.4450000,101.5110000,98.7500000,99.1480000,1032064
20200318,000000,98.1000000,99.4190000,97.5010000,98.0150000,147322
20200319,000000,97.5010000,98.8010000,97.5010000,98.8000000,202777
20200320,000000,99.6300000,100.9200000,98.9720000,100.3170000,50100
20200323,000000,100.3500000,100.5400000,99.0000000,100.5400000,71620
20200324,000000,100.5480000,101.3910000,99.9500000,101.0020000,136519
20200325,000000,101.0020000,102.0890000,100.5500000,101.2250000,246953
20200326,000000,101.6390000,103.0140000,100.4010000,101.4420000,19473
20200327,000000,100.9500000,101.7000000,100.9200000,101.3980000,155903
20200330,000000,100.3610000,101.6990000,100.3610000,101.3000000,91198
20200331,000000,101.0800000,102.0600000,101.0750000,101.7990000,14285
20200401,000000,102.0000000,102.0000000,101.5000000,101.6690000,331123
20200402,000000,101.5380000,102.2990000,101.2220000,101.5780000,49304
20200403,000000,101.2530000,102.1060000,101.2500000,101.9000000,217793
20200406,000000,101.6000000,102.3000000,101.6000000,102.2990000,10467
20200407,000000,102.4370000,102.5390000,101.9610000,102.3990000,7644
20200408,000000,102.0530000,102.5240000,102.0020000,102.4190000,3660
20200409,000000,102.1010000,102.7420000,102.1010000,102.5000000,5400
20200410,000000,102.7380000,102.7380000,102.5500000,102.6400000,119104
20200413,000000,102.4000000,102.7480000,101.7000000,102.5210000,216577
20200414,000000,102.4000000,102.7640000,102.2910000,102.7000000,860774
20200415,000000,102.7970000,102.8000000,102.1600000,102.6500000,35287
20200416,000000,101.5020000,102.9990000,101.5020000,102.8990000,106501
20200417,000000,102.9950000,104.1890000,102.7130000,103.7530000,156614
20200420,000000,103.8650000,104.4970000,103.6500000,104.4120000,25297
20200421,000000,104.0950000,104.3390000,103.8500000,103.9000000,87004
20200422,000000,104.1590000,104.2410000,103.7430000,104.1400000,74177
20200423,000000,104.2490000,104.9890000,104.1990000,104.6990000,313250
20200424,000000,104.5030000,104.9000000,104.4340000,104.7000000,9562
20200427,000000,104.6060000,105.0310000,104.6060000,104.8860000,45472
20200428,000000,104.6080000,104.9470000,104.6080000,104.8210000,77925
20200429,000000,105.0290000,105.0290000,104.6540000,104.9150000,46111
20200430,000000,104.6530000,105.0470000,104.6530000,104.9750000,9237
20200504,000000,104.6040000,105.1040000,104.6040000,105.1030000,2615
20200505,000000,104.8150000,105.2010000,104.8140000,105.2010000,2483
20200506,000000,106.1680000,106.1680000,104.7610000,104.9000000,38999
20200507,000000,105.1470000,105.1870000,104.8090000,104.9500000,401744
20200508,000000,104.8530000,105.7100000,104.8530000,105.7100000,143161
20200512,000000,105.5530000,105.9990000,105.5500000,105.9970000,89414
20200513,000000,105.8130000,106.1980000,105.8110000,106.1500000,197254
20200514,000000,105.9800000,106.5600000,105.9800000,106.4660000,541812
20200515,000000,106.6100000,106.8600000,106.2130000,106.7500000,178475
20200518,000000,106.5520000,107.1000000,104.8160000,106.9000000,5926
20200519,000000,106.8020000,107.1590000,106.8020000,106.9500000,403556
20200520,000000,107.0000000,107.0000000,106.7000000,106.8990000,1624459
20200521,000000,107.0270000,107.0270000,106.7020000,106.8020000,324165
20200522,000000,106.8010000,106.8980000,106.6520000,106.8930000,416476
20200525,000000,105.9400000,106.9970000,105.9400000,106.7990000,63162
20200526,000000,106.6300000,106.8970000,106.6250000,106.7520000,3603
20200527,000000,106.7010000,106.8490000,106.5420000,106.6200000,213912
20200528,000000,106.7870000,106.7870000,106.5010000,106.6900000,49797
20200529,000000,106.5020000,106.7870000,106.5020000,106.7480000,71568
20200601,000000,106.4010000,107.0330000,106.4010000,106.7980000,83492
20200602,000000,106.9690000,106.9850000,106.7000000,106.7980000,153752
20200603,000000,106.6640000,107.0200000,106.5990000,106.6200000,80146
20200604,000000,106.8500000,106.8500000,106.4100000,106.4100000,107134
20200605,000000,106.9470000,106.9470000,106.3510000,106.3700000,9037
20200608,000000,106.5340000,106.5910000,106.3010000,106.4070000,82788
20200609,000000,106.2140000,106.5990000,106.2140000,106.5990000,84270
20200610,000000,106.3650000,106.7490000,106.3650000,106.6970000,279510
20200611,000000,106.4620000,106.8000000,106.4610000,106.5600000,161791
20200615,000000,106.5000000,106.8480000,106.3610000,106.8420000,1371518
20200616,000000,106.3150000,106.9000000,106.3150000,106.8130000,217443
20200617,000000,106.6680000,107.0980000,106.6680000,106.9600000,678559
20200618,000000,106.8400000,107.2190000,106.8390000,107.0500000,164035
20200619,000000,107.2080000,107.4200000,106.9040000,107.2000000,118005
20200622,000000,107.3050000,107.3890000,106.9000000,106.9500000,296552
20200623,000000,107.0850000,107.1400000,106.9010000,106.9520000,32041
20200625,000000,106.8010000,107.0300000,106.5810000,106.7590000,326823
20200626,000000,106.9390000,106.9900000,106.7040000,106.8010000,104283
20200629,000000,106.7010000,106.9950000,106.7010000,106.8950000,73250
20200630,000000,106.7010000,106.9370000,106.4600000,106.6490000,63071
20200702,000000,107.4850000,107.4850000,106.0200000,106.7920000,21283
20200703,000000,106.9370000,106.9390000,106.2610000,106.6350000,4472
20200706,000000,106.6350000,106.9890000,106.3000000,106.4010000,13787
20200707,000000,103.7810000,106.8940000,103.7810000,106.5160000,1808646
20200708,000000,106.8860000,106.8980000,106.5110000,106.6790000,56805
20200709,000000,106.5610000,106.9000000,106.5610000,106.7040000,24107
20200710,000000,106.9290000,106.9290000,106.6200000,106.8480000,255106
20200713,000000,106.7030000,106.9000000,106.7020000,106.8670000,12314
20200714,000000,105.2820000,107.1300000,105.2820000,106.9010000,23220
20200715,000000,106.7640000,107.1310000,106.7640000,107.0960000,10777
20200716,000000,107.0500000,107.0890000,106.8760000,107.0800000,36317
20200717,000000,107.4300000,107.4300000,106.6950000,107.0000000,44982
20200720,000000,107.1980000,107.1980000,106.8110000,106.9400000,5688
20200721,000000,107.1200000,107.1890000,106.9500000,107.0670000,139874
20200722,000000,106.7040000,107.1880000,106.7040000,106.9800000,4865
20200723,000000,107.1890000,107.1890000,106.9150000,107.0080000,74062
20200724,000000,106.7000000,108.1740000,106.7000000,107.0080000,26551
20200727,000000,106.7040000,107.1270000,106.7030000,106.9860000,9482
20200728,000000,107.1270000,107.1980000,106.7010000,106.8400000,61262
20200729,000000,106.8000000,107.0350000,106.7020000,106.8000000,3386
20200730,000000,107.3880000,107.3880000,106.5100000,106.5130000,142906
20200731,000000,106.8900000,106.8900000,106.5000000,106.7430000,50529
20200803,000000,107.3790000,107.3790000,106.5020000,106.8430000,7770
20200804,000000,107.1980000,107.1980000,106.5490000,106.8540000,80548
20200805,000000,106.6130000,106.9900000,106.6130000,106.8480000,110325
20200806,000000,106.9870000,106.9880000,106.6670000,106.7970000,46469
20200807,000000,106.5010000,106.9940000,106.5010000,106.7980000,8057
20200810,000000,106.9380000,106.9380000,106.5130000,106.7670000,31963
20200811,000000,106.5040000,106.7770000,106.5040000,106.7000000,37186
20200812,000000,106.7790000,106.7830000,106.5520000,106.7280000,8829
20200813,000000,106.7860000,106.7860000,106.5160000,106.6990000,7362
20200814,000000,106.7680000,106.7690000,106.3010000,106.6020000,9038
20200817,000000,106.3090000,106.6190000,106.0010000,106.2480000,25353
20200818,000000,105.4590000,106.5380000,105.1070000,106.5150000,10257
20200819,000000,106.5690000,106.5690000,106.0010000,106.3060000,28711
20200820,000000,106.1110000,106.4860000,106.1110000,106.1300000,49075
20200821,000000,106.0860000,106.4470000,106.0860000,106.1960000,6896
20200824,000000,106.0330000,106.4500000,106.0330000,106.3570000,23334
20200825,000000,106.7770000,106.7770000,106.1800000,106.2800000,30306
20200826,000000,106.3810000,106.3860000,106.0570000,106.2500000,19321
20200827,000000,106.7640000,106.7640000,106.0780000,106.4280000,403229
20200828,000000,106.7590000,106.7590000,106.1110000,106.3980000,14117
20200831,000000,106.5870000,106.5980000,106.2100000,106.5000000,80338
20200901,000000,106.7000000,106.7460000,106.3710000,106.5790000,5246
20200902,000000,106.4100000,106.5490000,106.1200000,106.1500000,20800
20200903,000000,105.9130000,106.2820000,105.9130000,105.9970000,130448
20200904,000000,105.8610000,106.3390000,105.8610000,106.3390000,65177
20200907,000000,105.9000000,106.3400000,105.8730000,106.1400000,14283
20200908,000000,105.8830000,106.2370000,105.8100000,106.0340000,28079
20200909,000000,104.7720000,106.2200000,104.7720000,106.0450000,39304
20200910,000000,105.8510000,106.1950000,105.8510000,106.1800000,40124
20200911,000000,106.1900000,106.2170000,106.0000000,106.0750000,10802
20200914,000000,106.0800000,106.1890000,105.8010000,106.0690000,6505
20200915,000000,106.1900000,106.1900000,105.8540000,106.0990000,668917
20200916,000000,106.1990000,106.1990000,105.8940000,106.0960000,12308
20200917,000000,105.8640000,106.2500000,105.8620000,106.0970000,48629
20200918,000000,105.8640000,106.2060000,105.8630000,105.9810000,57330
20200921,000000,105.8930000,106.1870000,105.8930000,105.9020000,9347
20200922,000000,106.0990000,106.0990000,105.6820000,105.8330000,51523
20200923,000000,105.7840000,106.1180000,105.7840000,105.9970000,26151
20200924,000000,105.6860000,106.0480000,105.6860000,105.7950000,31805
20200925,000000,106.1930000,106.1930000,105.6570000,105.6760000,66119
20200928,000000,105.9440000,105.9440000,105.5000000,105.5200000,71444
20200929,000000,105.4000000,105.7000000,105.4000000,105.6990000,29538
20200930,000000,105.4070000,105.7800000,105.4070000,105.5990000,5814
20201001,000000,105.5000000,106.0990000,105.4110000,105.6740000,486283
20201002,000000,105.8790000,105.8790000,105.5100000,105.5970000,744052
20201005,000000,105.8790000,105.8790000,105.5120000,105.6000000,10436
20201006,000000,105.8730000,105.8730000,105.5230000,105.6250000,704337
20201007,000000,105.7890000,105.7890000,105.5500000,105.6680000,55605
20201008,000000,105.6680000,105.7850000,105.6010000,105.7240000,246933
20201009,000000,105.8310000,105.8370000,105.6610000,105.7490000,51464
20201012,000000,105.6610000,105.8400000,105.6610000,105.7140000,241166
20201013,000000,105.7130000,105.9120000,105.7110000,105.7130000,67825
20201014,000000,105.9520000,105.9550000,105.7000000,105.7990000,15939
20201015,000000,105.9440000,105.9560000,105.7000000,105.7500000,4330
20201016,000000,105.8000000,105.8660000,105.6920000,105.7150000,5174
20201019,000000,105.7150000,105.9540000,105.7150000,105.9360000,104327
20201020,000000,105.8010000,105.9550000,105.7600000,105.8800000,42165
20201021,000000,106.0100000,106.0100000,105.8140000,105.8150000,9723
20201022,000000,105.8210000,105.9390000,105.8200000,105.8900000,10852
20201023,000000,106.0140000,106.0140000,105.8310000,105.8400000,21970
20201026,000000,105.8270000,105.9980000,105.8270000,105.9000000,4931
20201027,000000,105.8510000,105.9850000,105.7890000,105.8390000,55239
20201028,000000,105.9890000,105.9890000,105.6500000,105.6520000,136102
20201029,000000,105.9290000,105.9290000,105.6000000,105.6130000,16618
20201030,000000,105.6010000,105.7460000,105.4790000,105.4810000,65753
20201102,000000,105.4910000,105.7430000,105.3320000,105.4600000,23515
20201103,000000,105.3330000,105.6070000,105.3320000,105.4860000,10978
20201105,000000,105.3760000,106.0150000,105.3760000,105.8300000,452739
20201106,000000,106.0150000,106.0150000,105.7220000,105.8790000,29708
20201109,000000,105.6050000,105.9960000,105.6050000,105.9000000,1378684
20201110,000000,106.0150000,106.0150000,105.7720000,105.8650000,236729
20201111,000000,105.6300000,105.9780000,105.6300000,105.9000000,1335866
20201112,000000,105.6350000,106.0000000,105.6330000,105.9200000,10867
20201113,000000,105.6320000,105.9490000,105.3000000,105.8800000,458398
20201116,000000,106.0940000,106.0940000,105.7560000,105.8160000,47296
20201117,000000,105.9990000,105.9990000,105.7500000,105.8650000,80862
20201118,000000,106.0490000,106.0490000,105.6990000,105.8550000,47264
20201119,000000,105.7520000,105.9490000,105.7200000,105.8950000,114179
20201120,000000,105.8970000,105.9000000,105.7910000,105.8300000,41489
20201123,000000,105.8950000,105.9500000,105.7610000,105.8940000,17620
20201124,000000,105.9980000,105.9980000,105.7500000,105.8800000,228157
20201125,000000,105.8210000,105.9490000,105.8200000,105.8480000,48225
20201126,000000,105.8110000,105.9190000,105.7350000,105.7350000,53249
20201127,000000,105.6840000,105.9110000,105.6530000,105.7260000,227879
20201130,000000,105.6500000,105.8970000,105.5030000,105.6800000,25618
20201201,000000,105.5140000,105.7680000,105.5140000,105.6000000,117790
20201202,000000,105.6880000,105.6910000,105.6150000,105.6400000,43130
20201203,000000,105.4060000,105.7500000,105.4060000,105.6500000,188031
20201204,000000,105.4130000,105.6500000,105.4130000,105.6490000,11907
20201207,000000,105.7950000,105.8000000,105.5520000,105.6390000,27063
20201208,000000,105.4810000,105.6990000,105.4810000,105.6410000,168163
20201209,000000,105.6780000,105.6790000,105.4820000,105.6670000,155195
20201210,000000,105.6570000,105.6790000,105.5600000,105.6510000,9378
20201211,000000,105.4900000,105.6490000,105.4870000,105.5980000,218533
20201214,000000,105.4050000,105.6540000,105.4050000,105.6290000,26708
20201215,000000,105.9340000,105.9340000,105.4160000,105.6080000,33999
20201216,000000,105.5500000,105.9210000,105.3050000,105.5620000,16478
20201217,000000,105.3230000,105.6100000,105.3230000,105.5980000,27989
20201218,000000,105.6960000,105.9360000,105.3600000,105.3610000,28448
20201221,000000,105.9400000,105.9400000,105.2310000,105.4000000,20083
20201222,000000,105.3300000,105.4980000,105.2010000,105.3880000,251795
20201223,000000,105.6490000,105.6490000,105.1100000,105.2000000,568594
20201224,000000,104.9590000,105.6470000,104.9510000,105.0400000,345183
20201225,000000,104.9000000,105.2000000,104.9000000,105.2000000,39019
20201228,000000,105.4160000,105.4980000,105.0030000,105.4800000,54235
20201229,000000,105.0670000,105.5070000,105.0630000,105.3870000,1253940
20201230,000000,105.5660000,105.6820000,105.1720000,105.4630000,14414
