<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20200330,000000,100.9100000,101.7480000,99.6300000,101.5730000,31198
20200331,000000,100.7710000,103.0990000,100.7710000,102.5690000,16080
20200401,000000,102.5690000,102.7400000,102.1340000,102.6280000,13426
20200402,000000,102.9370000,103.2900000,101.5010000,102.0000000,83854
20200403,000000,102.0100000,103.0000000,101.5340000,102.2610000,310565
20200406,000000,102.9170000,103.0290000,102.2620000,102.9900000,52321
20200407,000000,102.7730000,103.2880000,102.5070000,102.9890000,59485
20200408,000000,102.9990000,103.0000000,102.4220000,102.8550000,9940
20200409,000000,103.2490000,103.4600000,102.6600000,103.0140000,104609
20200410,000000,103.1210000,103.4880000,103.1210000,103.4470000,1467
20200413,000000,103.6300000,103.7970000,103.2700000,103.5320000,7635
20200414,000000,103.3760000,103.7780000,103.2110000,103.4270000,12264
20200415,000000,103.2150000,103.5070000,102.7410000,102.8150000,48417
20200416,000000,102.9390000,103.7790000,102.6500000,103.6100000,63592
20200417,000000,103.6000000,106.0090000,103.6000000,106.0090000,25631
20200420,000000,106.2870000,106.8880000,105.7520000,106.6000000,18249
20200421,000000,106.3910000,106.9090000,105.3810000,105.7290000,36953
20200422,000000,105.6900000,106.6330000,105.3900000,106.6330000,164141
20200423,000000,106.6210000,107.3500000,106.6200000,107.2880000,14968
20200424,000000,107.3430000,108.2500000,107.0700000,107.8470000,1258614
20200427,000000,107.8020000,108.0590000,107.5850000,107.6990000,3185
20200428,000000,107.7960000,107.9080000,107.2870000,107.7050000,15806
20200429,000000,107.5810000,107.9850000,107.5010000,107.5020000,214754
20200430,000000,107.4600000,107.9350000,107.4110000,107.7980000,16736
20200504,000000,107.8900000,107.8900000,107.4130000,107.8790000,617
20200505,000000,107.9000000,108.0820000,107.7580000,107.8200000,32983
20200506,000000,107.2000000,107.9790000,106.6000000,107.6960000,138581
20200507,000000,107.6530000,107.7980000,107.5080000,107.6500000,113941
20200508,000000,107.7980000,109.2100000,107.5550000,108.6090000,21287
20200512,000000,108.6970000,109.1480000,108.5000000,109.1100000,264203
20200513,000000,109.1110000,109.3480000,108.9400000,109.0090000,81484
20200514,000000,109.3380000,109.7490000,108.8770000,109.6990000,304521
20200515,000000,109.9990000,111.3400000,109.5800000,111.1400000,102827
20200518,000000,112.0450000,112.0450000,111.2320000,111.5510000,25818
20200519,000000,111.3710000,111.7090000,111.1520000,111.5000000,72770
20200520,000000,111.6370000,112.2890000,111.3180000,111.9990000,56427
20200521,000000,111.5590000,112.1220000,111.5590000,111.8500000,81935
20200522,000000,111.9790000,112.0400000,111.4130000,111.6000000,68463
20200525,000000,111.4890000,111.8490000,111.3530000,111.6020000,60623
20200526,000000,111.7480000,111.9450000,111.5100000,111.5100000,68433
20200527,000000,111.9050000,111.9050000,111.4130000,111.4990000,131681
20200528,000000,111.3790000,111.5050000,111.0130000,111.4780000,30062
20200529,000000,111.4970000,111.7500000,111.2900000,111.5150000,8091
20200601,000000,111.5990000,111.8900000,111.5130000,111.7600000,2786
20200602,000000,111.4900000,111.8490000,111.3510000,111.5840000,227912
20200603,000000,111.6920000,111.6920000,111.0500000,111.2740000,255186
20200604,000000,111.2730000,111.2730000,110.2900000,110.7500000,59218
20200605,000000,110.8760000,111.2930000,106.4560000,110.4000000,215904
20200608,000000,110.4000000,110.6900000,109.8750000,109.8750000,17751
20200609,000000,109.8990000,110.7970000,109.6710000,110.7970000,63883
20200610,000000,110.7980000,111.1990000,110.5560000,110.9970000,12404
20200611,000000,110.8990000,111.1690000,110.6070000,110.9700000,80646
20200615,000000,110.9890000,110.9890000,110.2110000,110.8020000,94586
20200616,000000,110.9870000,111.3990000,110.8650000,111.3090000,3023
20200617,000000,111.2070000,111.7600000,111.2070000,111.4030000,20043
20200618,000000,111.4120000,111.8000000,111.4120000,111.7990000,189942
20200619,000000,111.8990000,112.3000000,111.7010000,111.8010000,25150
20200622,000000,111.8020000,112.2040000,111.0010000,111.3580000,64732
20200623,000000,111.3980000,111.3990000,110.8980000,110.9620000,8122
20200625,000000,111.0880000,111.0880000,110.3300000,110.6900000,100985
20200626,000000,109.5000000,110.9500000,107.1070000,110.6490000,127764
20200629,000000,110.3710000,110.8940000,110.3710000,110.5870000,846868
20200630,000000,110.5900000,110.5940000,108.9200000,109.3680000,20613
20200702,000000,110.0000000,110.0000000,109.0010000,109.7050000,290114
20200703,000000,109.3740000,109.8260000,108.4730000,108.7890000,86451
20200706,000000,109.0970000,109.0970000,108.3740000,108.8450000,23364
20200707,000000,108.9160000,109.4980000,108.1090000,109.4550000,17406
20200708,000000,108.9510000,109.7700000,108.9510000,109.5930000,37715
20200709,000000,109.7770000,110.3290000,109.4530000,109.9000000,101524
20200710,000000,110.0270000,110.0270000,109.3960000,109.5790000,6376
20200713,000000,109.8170000,109.8790000,109.3640000,109.8120000,7221
20200714,000000,109.8970000,109.9800000,109.4700000,109.9780000,2997
20200715,000000,110.0290000,110.0290000,109.4230000,109.7810000,114648
20200716,000000,109.0000000,109.8760000,109.0000000,109.6150000,2589
20200717,000000,109.5510000,109.7480000,109.3550000,109.7000000,32714
20200720,000000,109.9400000,110.1000000,109.4870000,109.7900000,2349
20200721,000000,110.1890000,110.3910000,109.7680000,110.0870000,2729
20200722,000000,109.7900000,110.3860000,109.6030000,110.1500000,1767070
20200723,000000,110.4260000,110.4260000,110.0500000,110.0990000,43037
20200724,000000,110.2390000,110.2490000,109.4990000,110.0500000,73840
20200727,000000,109.6010000,110.1990000,109.6010000,109.9990000,44143
20200728,000000,109.5790000,109.9900000,109.5790000,109.5910000,7547
20200729,000000,109.7000000,109.8960000,109.1510000,109.6050000,58965
20200730,000000,109.2540000,109.6920000,108.8100000,109.1250000,47929
20200731,000000,108.9710000,109.4280000,108.8710000,108.9830000,35172
20200803,000000,109.8890000,109.8890000,108.9610000,109.5960000,569072
20200804,000000,109.7450000,109.7450000,109.2990000,109.6930000,13283
20200805,000000,109.9000000,109.9000000,109.4120000,109.5730000,2221
20200806,000000,109.8590000,109.8590000,109.1740000,109.4970000,10654
20200807,000000,109.2000000,109.6930000,108.7020000,109.2400000,110611
20200810,000000,109.5650000,109.5650000,108.7000000,109.1120000,25097
20200811,000000,109.4570000,109.5080000,109.0510000,109.2980000,6534
20200812,000000,108.9500000,109.4210000,108.9500000,109.2160000,46022
20200813,000000,109.5680000,109.5680000,108.7050000,108.8610000,4807
20200814,000000,109.1190000,109.1480000,108.5000000,108.6920000,15485
20200817,000000,108.4050000,108.7190000,107.0720000,107.3170000,71060
20200818,000000,109.3500000,109.3500000,106.9000000,108.2080000,77181
20200819,000000,108.5000000,108.6000000,107.7350000,108.6000000,3154
20200820,000000,108.1420000,108.6000000,107.8210000,108.0430000,93051
20200821,000000,108.4090000,108.4090000,107.3000000,107.6900000,206628
20200824,000000,107.0590000,108.1040000,107.0590000,107.8400000,3503
20200825,000000,108.0890000,108.0890000,107.2560000,107.8180000,8815
20200826,000000,107.7380000,107.7400000,107.2830000,107.5900000,1641
20200827,000000,107.5280000,108.0230000,107.5280000,107.7520000,41123
20200828,000000,107.8480000,108.1580000,107.6550000,108.1580000,17774
20200831,000000,108.0000000,108.9990000,107.8210000,107.8640000,47351
20200901,000000,108.0500000,108.3090000,108.0500000,108.1500000,19224
20200902,000000,107.7510000,108.4010000,107.4020000,107.4040000,32280
20200903,000000,107.6280000,107.7810000,107.2460000,107.4420000,17693
20200904,000000,107.2500000,107.6790000,107.2500000,107.5380000,87997
20200907,000000,107.2520000,107.5790000,107.1600000,107.3960000,7476
20200908,000000,107.1510000,107.3990000,106.7650000,106.7650000,7612
20200909,000000,107.0750000,107.2990000,106.7020000,107.2990000,704678
20200910,000000,107.3870000,107.6790000,107.0140000,107.5980000,5955
20200911,000000,107.7750000,107.7800000,107.0010000,107.0010000,4240
20200914,000000,107.3260000,107.3270000,107.0210000,107.1900000,2065
20200915,000000,107.3200000,107.6000000,107.0050000,107.5000000,160343
20200916,000000,108.0000000,108.0000000,107.0960000,107.2500000,186345
20200917,000000,107.1110000,107.5280000,107.0510000,107.5280000,1134
20200918,000000,107.0760000,107.5300000,107.0760000,107.4000000,1640
20200921,000000,106.2560000,107.6990000,106.2560000,106.6520000,5791
20200922,000000,106.4510000,106.9100000,106.4510000,106.7300000,208389
20200923,000000,107.5000000,107.5000000,106.5520000,106.7030000,2813
20200924,000000,106.8590000,106.8590000,106.4600000,106.6710000,4455
20200925,000000,106.9980000,106.9980000,105.1110000,106.5990000,72419
20200928,000000,106.7180000,106.7180000,106.1240000,106.4490000,3219
20200929,000000,106.5290000,106.6490000,106.0780000,106.6490000,819827
20200930,000000,106.2750000,107.0300000,106.2750000,106.8200000,273140
20201001,000000,107.0300000,107.3990000,106.8200000,107.2990000,11338
20201002,000000,107.2300000,107.4990000,106.8050000,107.3800000,7383
20201005,000000,107.1210000,107.4990000,107.1090000,107.3580000,10107
20201006,000000,107.5000000,107.9180000,107.1140000,107.7490000,1174705
20201007,000000,107.5310000,107.9990000,107.5310000,107.8690000,410622
20201008,000000,107.5030000,108.8000000,107.5030000,108.4210000,81435
20201009,000000,108.2900000,108.7700000,108.2350000,108.4160000,105263
20201012,000000,108.0070000,108.7350000,108.0070000,108.5500000,1602
20201013,000000,108.4990000,108.9100000,108.2130000,108.5600000,12945
20201014,000000,109.1000000,109.1000000,108.2530000,108.5180000,16422
20201015,000000,108.5790000,108.5800000,108.1000000,108.2410000,50760
20201016,000000,108.0020000,108.5350000,107.9790000,108.2130000,12140
20201019,000000,108.4590000,108.7000000,108.0260000,108.5000000,27084
20201020,000000,108.3810000,108.7690000,108.2810000,108.4020000,739
20201021,000000,108.0020000,108.7740000,108.0020000,108.4800000,829
20201022,000000,108.0000000,108.5500000,108.0000000,108.5500000,4964
20201023,000000,108.7520000,108.7520000,108.3610000,108.5730000,11880
20201026,000000,108.2180000,108.6970000,108.2180000,108.4920000,1477440
20201027,000000,108.6420000,108.6420000,108.0210000,108.2950000,511749
20201028,000000,108.4990000,108.4990000,107.7010000,107.7010000,806192
20201029,000000,108.0060000,108.0060000,107.5010000,107.5190000,1044602
20201030,000000,107.7990000,107.9760000,107.1980000,107.5080000,2791
20201102,000000,107.0350000,107.5100000,106.4860000,106.8000000,457379
20201103,000000,106.8000000,107.2000000,106.6360000,106.8680000,57882
20201105,000000,107.1320000,108.4990000,107.0780000,108.4000000,433687
20201106,000000,108.5000000,108.7970000,108.3000000,108.6890000,156038
20201109,000000,108.2010000,109.1990000,108.2010000,109.1420000,54264
20201110,000000,109.2010000,109.3090000,108.7700000,108.7700000,39569
20201111,000000,108.9670000,109.2000000,108.5010000,108.9340000,5523
20201112,000000,109.1200000,109.1200000,108.7890000,109.0000000,74961
20201113,000000,108.0000000,109.2440000,108.0000000,109.1450000,1484
20201116,000000,109.4990000,109.4990000,108.9020000,109.1990000,102874
20201117,000000,108.8730000,109.3240000,108.8730000,109.1800000,1615
20201118,000000,108.8530000,109.2900000,108.8530000,109.0990000,995799
20201119,000000,109.1000000,109.1800000,108.8100000,109.0000000,1084
20201120,000000,109.0880000,109.1520000,108.9010000,109.1000000,10695
20201123,000000,108.7730000,109.1800000,108.7730000,109.1310000,48741
20201124,000000,108.9400000,109.4920000,108.9400000,109.0080000,19520
20201125,000000,109.0000000,109.1970000,108.8810000,108.8810000,14752
20201126,000000,109.1360000,109.1360000,108.6000000,108.8940000,17688
20201127,000000,108.7910000,108.9890000,108.7000000,108.9000000,126098
20201130,000000,108.8940000,109.0890000,108.6300000,108.8000000,13023
20201201,000000,108.9130000,108.9130000,108.6510000,108.8910000,118690
20201202,000000,108.9680000,108.9680000,108.6380000,108.9050000,7342
20201203,000000,108.6170000,109.0390000,108.6100000,108.9170000,26554
20201204,000000,109.0950000,109.1400000,108.6530000,109.1380000,11493
20201207,000000,109.9940000,109.9940000,108.8200000,109.0510000,241900
20201208,000000,109.3900000,109.3900000,109.0410000,109.1410000,2955
20201209,000000,109.1430000,109.2980000,109.0490000,109.1970000,28758
20201210,000000,109.2500000,109.3970000,108.6220000,109.1150000,15516
20201211,000000,108.7460000,109.1200000,108.7460000,108.8020000,1214
20201214,000000,108.6010000,109.1200000,108.6010000,108.9480000,253013
20201215,000000,108.6600000,109.0290000,108.5300000,108.7870000,2304
20201216,000000,109.7880000,109.7900000,108.4640000,108.7000000,11420
20201217,000000,108.5940000,108.9490000,108.5940000,108.8000000,14340
20201218,000000,108.9910000,108.9910000,108.6000000,108.6000000,1891
20201221,000000,108.2760000,108.6900000,107.8500000,107.9130000,4240
20201222,000000,107.8120000,108.1900000,107.8100000,108.0400000,20577
20201223,000000,108.0500000,108.0500000,107.8070000,107.9300000,30242
20201224,000000,108.4900000,108.4900000,107.6010000,107.9500000,4526
20201225,000000,107.7010000,108.1000000,107.5000000,107.9950000,2106
20201228,000000,108.1000000,108.2070000,107.7110000,108.0010000,25089
20201229,000000,107.5020000,108.4860000,107.5000000,108.0580000,43732
20201230,000000,108.1970000,108.1970000,108.0000000,108.0970000,1838
